postcode,long,lat
NE31 1SF,-1.503942,54.983474
RG1 3EH,-0.967403,51.456138
GU1 4PS,-0.576926,51.238931
HS7 5LA,-7.370998,57.47121
B4 6DS,-1.895661,52.481652
BD1 1JA,-1.749359,53.792574
BD1 1JL,-1.755843,53.802636
DH1 5YD,-1.551407,54.805818
DL12 9BG,-1.936708,54.54404
M15 5PE,-2.254219,53.460017
M14 5YJ,-2.209431,53.457319
L3 1DS,-2.995021,53.405212
PR1 8XB,-2.709144,53.757742
HA1 4TU,-0.339824,51.593815
TW7 5LP,-0.340331,51.479216
W12 9AX,-0.240748,51.501657
SE13 5JH,-0.010751,51.46291
RM1 2JT,0.185358,51.574806
SW18 2QE,-0.18468,51.457531
TW3 2AD,-0.363638,51.463546
DA6 7ND,0.1479,51.455182
SE1 0BT,-0.100647,51.502556
BR1 1BY,0.010898,51.408116
CR0 1AX,-0.104514,51.372783
CR9 3NE,-0.093984,51.372396
NW9 7BW,-0.23373,51.572825
E2 9RD,-0.056446,51.530195
N7 8JD,-0.105541,51.546789
SE1 6AW,-0.09636,51.499008
SW19 2JL,-0.187503,51.413987
SW9 9TN,-0.117402,51.467297
E11 1QW,0.017284,51.581017
SM1 4JD,-0.179929,51.366317
NW10 2DW,-0.246638,51.549378
EC4M 7EH,-0.101997,51.515491
SE1 2HU,-0.082172,51.505718
N22 5LF,-0.105138,51.598822
SE28 0EY,0.090138,51.496496
OX26 2NZ,-1.157833,51.899165000000004
OX25 1WD,-1.14152,51.901771
OX1 1BN,-1.255904,51.747848
MK9 2AJ,-0.766292,52.041038
DH1 1RG,-1.573699,54.777833
DH1 3HW,-1.567909,54.774083
SR8 1PS,-1.355812,54.745572
DL5 4DH,-1.57074,54.620521
DH8 5DH,-1.83691,54.853149
HD1 2RR,-1.783467,53.642135
SW1a 2HB,-0.125447,51.505644
KA8 0BE,-4.624924,55.46644
W12 0NN,-0.234697,51.517422
DD1 4NY,-2.972855,56.454917
CO4 5JR,0.902967,51.906851
CF14 3YE,-3.186609,51.499599
WS15 1UL,-1.912654,52.749299
DN1 3HT,-1.125723,53.512942
BD1 1LA,-1.754179,53.791781
DY10 1QQ,-2.240893,52.384197
EH3 7HW,-3.214684,55.949806
LN4 4TG,-0.167642,53.1014
PR4 1AX,-2.887732,53.747123
G2 8JD,-4.261357,55.857911
W5 2HS,-0.297591,51.519743
TW9 4HQ,-0.285379,51.474145
G51 1DZ,-4.294968,55.856928
CF83 8WT,-3.205859,51.588583
HR1 2HE,-2.71099,52.05708
CV11 4DN,-1.463214,52.522554
TF3 4DE,-2.447016,52.67494
CV32 4EL,-1.533457,52.288389
WR1 3QZ,-2.224341,52.196927
BD3 7BH,-1.711306,53.801018
CH42 7HT,-3.030681,53.380712
EC4A 1DZ,-0.110793,51.516166
SA1 4PF,-3.957541,51.614438
EX2 7HQ,-3.478128,50.719155
LS1 4PL,-1.559667,53.798787
GU1 4GA,-0.579134,51.236566
KA7 2JQ,-4.624541,55.450672
PO1 2BD,-1.089239,50.796187
EX1 1UH,-3.525229,50.721273
EC4Y 8AE,-0.106785,51.513689
B18 5BJ,-1.929524,52.493291
PE7 8GX,-0.257658,52.544071
TA1 4EU,-3.107709,51.012768
SW1A 2EG,-0.127538,51.506316
SS14 2EU,0.472218,51.578267
IP1 1EJ,1.151505,52.057693
IP1 2AP,1.148893,52.056866
NR3 1UP,1.301036,52.634148
PE1 1ED,-0.241543,52.569807
SS2 6EG,0.709729,51.543728
LN5 9YA,-0.5339,53.174321
NG1 7EJ,-1.146651,52.94854
NG2 1EE,-1.149401,52.947184
NW9 9QF,-0.283005,51.585993
NN3 8AX,-0.837347,52.268637
WC1E 7LR,-0.132989,51.519963
E14 2BE,-0.004827,51.51022
EN5 5UE,-0.197012,51.650994
SE1 0BJ,-0.102891,51.501945
TW8 0JJ,-0.304356,51.484285
E14 4HD,-0.026134,51.506335
N18 2TN,-0.065951,51.6107
KT12AP,-0.306621,51.405994
SM1 1DA,-0.193547,51.359854
E34DJ,-0.023563,51.527136
UB4 8HL,-0.421477,51.522258
SW15 2SU,-0.209217,51.459149
W14 8SZ,-0.20985,51.494112
NW15BR,-0.16418,51.520708
L2 1XA,-2.989685,53.404062
PE21 6PE,-0.024938,52.98304
S41 7TD,-1.423511,53.236285
DE1 2XE,-1.473065,52.922451
DE1 3JR,-1.479584,52.924592
LN5 7QA,-0.54204,53.224614
IV2 7GB,-4.181878,57.480764
BS7 0XL,-2.585489,51.492891
YO7 3YA,-1.407758,54.135106
NE15 0RF,-1.871777,55.017334
HP22 5PH,-0.731919,51.803031
TW2 7DN,-0.350589,51.454326
ST18 0AQ,-2.091504,52.815845
TQ12 6QH,-3.65059,50.559658
M50 2GF,-2.297495,53.475684
SW1V 1RB,-0.141766,51.49237
SN14 8QY,-2.27539,51.448642
LN4 4SY,-0.177856,53.098303
M60 9AH,-2.245686,53.492188
IV1 1SF,-4.219393,57.486785
NG1 7EL,-1.146651,52.94854
KY12 7SA,-3.459824,56.065703
IP27 0AF,0.663057,52.434417
NE1 4WH,-1.620796,54.97321
DL7 9TP,-1.517711,54.290342
RH6 0PQ,-0.18346,51.147127
BN44 3DZ,-0.358917,50.899626
SA15 2DS,-4.153748,51.664903
E1 8EU,-0.070196,51.512913
BA12 0DJ,-2.159922,51.213156
LE12 8WD,-1.209937,52.732787
WC1N 1NP,-0.124229,51.52548
TS17 6QP,-1.306112,54.561147
MK8 9AL,-0.794806,52.03147
OX1 1RE,-1.257852,51.749209
PO7 5PL,-1.031855,50.866391
RG30 2AA,-0.994792,51.448671
SO15 5DJ,-1.417385,50.91269
TA6 3LP,-3.000597,51.124657
OX1 4PY,-1.255125,51.741469
SL4 2RL,-0.586213,51.464184
SP3 4RS,-1.945213,51.22952
SE18 6XJ,0.063694,51.48486
BS1 6EW,-2.584079,51.450233
SG1 2AD,-0.21261,51.902793
EN8 9XL,-0.04789,51.703383
L75 1AA,-2.991574,53.404424
B15 2WB,-1.941776,52.450146
CV11 4JU,-1.46259,52.522956
NE1 8QH,-1.610576,54.978417
OX1 1TL,-1.257072,51.74817
BL1 1SU,-2.433689,53.578203
SO43 7NH,-1.578898,50.871947
CV1 2SQ,-1.507627,52.405831
DY1 1RY,-2.088007,52.50992
ST5 2DT,-2.230256,53.013332
WS11 1AT,-2.035469,52.684779
WS2 8HA,-1.985624,52.588928
WV1 1RA,-2.130211,52.586178
NW9 5EQ,-0.254674,51.594927
ME16 8EQ,0.518684,51.270986
ML3 0QA,-4.047773,55.782971
EH13 0AW,-3.237677,55.906563
NE28 6SE,-1.537752,54.989296
NE63 0RY,-1.569818,55.182408
CB10 2YE,0.289866,51.989121
SW1H0ET,-0.130974,51.498772
M4 3AQ,-2.241703,53.483469
CA3 8DA,-2.932754,54.893323
LA14 1AE,-3.227717,54.109877
WF2 8SP,-1.51101,53.6784
HP20 2QF,-0.812803,51.815017
RM18 7EJ,0.358564,51.458821
TA1 4AX,-3.10967,51.014297
CO2 7EF,0.904374,51.886509
WA5 7ZT,-2.623663,53.418517
GU1 4ST,-0.578952,51.238758
CR9 5AB,-0.092149,51.373338
CR0 2RF,-0.104549,51.379681
SO23 9EL,-1.318985,51.062448
